,Name,Financial Status,Paid at,Fulfillment Status,Fulfilled at,Accepts Marketing,Currency,Subtotal,Shipping,Taxes,Total,Discount Code,Discount Amount,Shipping Method,Created at,Lineitem quantity,Lineitem name,Lineitem price,Lineitem compare at price,Lineitem sku,Lineitem requires shipping,Lineitem taxable,Lineitem fulfillment status,Billing City,Billing Zip,Billing Province,Billing Country,Shipping City,Shipping Zip,Shipping Province,Shipping Country,Notes,Note Attributes,Cancelled at,Payment Method,Refunded Amount,Vendor,Outstanding Balance,Employee,Location,Device ID,Tags,Risk Level,Source,Lineitem discount,Tax 1 Name,Tax 1 Value,Tax 2 Name,Tax 2 Value,Tax 3 Name,Tax 3 Value,Tax 4 Name,Tax 4 Value,Tax 5 Name,Tax 5 Value,Receipt Number,Duties,Billing Province Name,Shipping Province Name,Payment Terms Name,Next Payment Due At,new_email,New Phone,Nombre modo privado,Calle modo privado,Direccion modo privado,Company_joined,Id
3668,#2748,,,,,,,,,,,,,,2024-11-30 20:08:48 +0100,1,Regalo Navideño,0.0,,,True,True,fulfilled,,,,,,,,,,,,,,RealDogs,,,,,,,,0.0,,,,,,,,,,,,,,,,,email3669@gmail.com,+66837654002,,,,,
3669,#2747,paid,2024-11-30 19:04:28 +0100,fulfilled,2024-12-01 11:09:12 +0100,yes,EUR,21.6,4.99,4.25,26.59,,14.4,Standard Shipping,2024-11-30 19:04:28 +0100,1,Correa Passion Red - Standard,36.0,,,True,True,fulfilled,Langen (Hessen),'63225,,DE,Langen (Hessen),'63225,,DE,Milo,,,Shopify Payments,0.0,RealDogs,0.0,,,,,Low,web,14.4,DE MwSt 19 %,4.25,,,,,,,,,,,,,,,email3670@gmail.com,+4913117146887,Name_2582,Street_2661,Addr_2642,,ID_631BC640E3
3670,#2747,,,,,,,,,,,,,,2024-11-30 19:04:28 +0100,1,Regalo Navideño,0.0,,,True,True,fulfilled,,,,,,,,,,,,,,RealDogs,,,,,,,,0.0,,,,,,,,,,,,,,,,,email3671@gmail.com,+414160346628,,,,,
3671,#2746,paid,2024-11-30 15:10:53 +0100,fulfilled,2024-12-01 11:09:13 +0100,yes,EUR,33.6,4.95,6.69,38.55,,22.4,Estándar,2024-11-30 15:10:52 +0100,1,Kit Paseo Honey Yellow - M,56.0,70.0,,True,True,fulfilled,Madrid,'28044,M,ES,Madrid,'28044,M,ES,,,,Shopify Payments,0.0,RealDogs,0.0,,,,,Low,web,22.4,ES IVA 21 %,6.69,,,,,,,,,,,Madrid,Madrid,,,email3672@gmail.com,873586315,Name_2583,Street_2662,Addr_2643,,ID_592C7DDDF4
3672,#2746,,,,,,,,,,,,,,2024-11-30 15:10:52 +0100,1,Regalo Navideño,0.0,,,True,True,fulfilled,,,,,,,,,,,,,,RealDogs,,,,,,,,0.0,,,,,,,,,,,,,,,,,email3673@gmail.com,+6184137988,,,,,
3673,#2745,paid,2024-11-30 12:04:56 +0100,fulfilled,2024-12-01 11:09:14 +0100,yes,EUR,33.6,4.95,6.69,38.55,,22.4,Estándar,2024-11-30 12:04:56 +0100,1,Kit Paseo Forest Green - XS,56.0,70.0,,True,True,fulfilled,Puertollano,'13500,CR,ES,Puertollano,'13500,CR,ES,NUMA,,,PayPal Express Checkout,0.0,RealDogs,0.0,,,,,Low,web,22.4,ES IVA 21 %,6.69,,,,,,,,,,,Ciudad Real,Ciudad Real,,,email3674@gmail.com,251695621,Name_2584,Street_2663,Addr_2644,,ID_45DD2F7B89
3674,#2745,,,,,,,,,,,,,,2024-11-30 12:04:56 +0100,1,Regalo Navideño,0.0,,,True,True,fulfilled,,,,,,,,,,,,,,RealDogs,,,,,,,,0.0,,,,,,,,,,,,,,,,,email3675@gmail.com,+4130534374,,,,,
3675,#2744,paid,2024-11-30 11:41:52 +0100,fulfilled,2024-12-01 11:09:15 +0100,yes,EUR,31.2,4.99,6.28,36.19,,20.8,Standard Shipping,2024-11-30 11:41:52 +0100,1,Arnés Comfort Forest Green - S,52.0,,,True,True,fulfilled,Borgerhout,'2140,,BE,Borgerhout,'2140,,BE,Bella ,,,PayPal Express Checkout,0.0,RealDogs,0.0,,,,,Low,web,20.8,BE TVA 21 %,6.28,,,,,,,,,,,,,,,email3676@outlook.com,3190178529,Name_2585,Street_2664,Addr_2645,,ID_18B426FA08
3676,#2744,,,,,,,,,,,,,,2024-11-30 11:41:52 +0100,1,Regalo Navideño,0.0,,,True,True,fulfilled,,,,,,,,,,,,,,RealDogs,,,,,,,,0.0,,,,,,,,,,,,,,,,,email3677@outlook.com,+5250342055059,,,,,
3677,#2743,paid,2024-11-30 11:05:48 +0100,fulfilled,2024-12-01 11:09:17 +0100,yes,EUR,46.97,5.11,9.03,52.08,,31.32,Standard Shipping,2024-11-30 11:05:47 +0100,1,Kit Paseo Chocolate Brown - M,78.29,,,True,True,fulfilled,Zlín,763 02,,CZ,Zlín,763 02,,CZ,,,,Shopify Payments,0.0,RealDogs,0.0,,,,,Low,web,31.32,CZ VAT 21 %,9.03,,,,,,,,,,,,,,,email3678@gmail.com,288481023,Name_2586,Street_2665,Addr_2646,,ID_7678B357A1
3678,#2743,,,,,,,,,,,,,,2024-11-30 11:05:47 +0100,1,Regalo Navideño,0.0,,,True,True,fulfilled,,,,,,,,,,,,,,RealDogs,,,,,,,,0.0,,,,,,,,,,,,,,,,,email3679@gmail.com,+8480618324,,,,,
3679,#2742,paid,2024-11-30 09:57:17 +0100,fulfilled,2024-12-01 11:09:18 +0100,yes,EUR,21.6,4.95,4.61,26.55,,14.4,Estándar,2024-11-30 09:57:17 +0100,1,Arnés Comfort Forest Green - XS,36.0,,,True,True,fulfilled,Badalona,'08912,B,ES,Badalona,'08912,B,ES,,,,Shopify Payments,0.0,RealDogs,0.0,,,,,Low,web,14.4,ES IVA 21 %,4.61,,,,,,,,,,,Barcelona,Barcelona,,,email3680@gmail.com,'+03 441 47 99 18,Name_2587,Street_2666,Addr_2647,,ID_FE1D4EFADE
3680,#2742,,,,,,,,,,,,,,2024-11-30 09:57:17 +0100,1,Regalo Navideño,0.0,,,True,True,fulfilled,,,,,,,,,,,,,,RealDogs,,,,,,,,0.0,,,,,,,,,,,,,,,,,email3681@gmail.com,+6681809964859,,,,,
3681,#2741,paid,2024-11-30 09:51:16 +0100,fulfilled,2024-12-01 11:09:19 +0100,no,EUR,43.2,4.95,8.36,48.15,,28.8,Estándar,2024-11-30 09:51:16 +0100,1,Arnés Comfort Passion Red - M,36.0,,,True,True,fulfilled,Manzanares,'13200,CR,ES,Manzanares,'13200,CR,ES,,,,PayPal Express Checkout,0.0,RealDogs,0.0,,,,,Low,web,14.4,ES IVA 21 %,8.36,,,,,,,,,,,Ciudad Real,Ciudad Real,,,email3682@cuatrotiempos.org,+34685871409,Name_2588,Street_2667,Addr_2648,,ID_335C614749
3682,#2741,,,,,,,,,,,,,,2024-11-30 09:51:16 +0100,1,Arnés Comfort Matcha Green - M,36.0,,,True,True,fulfilled,,,,,,,,,,,,,,RealDogs,,,,,,,,14.4,,,,,,,,,,,,,,,,,email3683@cuatrotiempos.org,+4743885932,,,,,
3683,#2741,,,,,,,,,,,,,,2024-11-30 09:51:16 +0100,1,Regalo Navideño,0.0,,,True,True,fulfilled,,,,,,,,,,,,,,RealDogs,,,,,,,,0.0,,,,,,,,,,,,,,,,,email3684@cuatrotiempos.org,+6022543866157,,,,,
3684,#2740,paid,2024-11-30 09:31:09 +0100,fulfilled,2024-12-01 11:09:20 +0100,no,EUR,31.2,4.99,5.78,36.19,,20.8,Standard Shipping,2024-11-30 09:31:09 +0100,1,Regalo Navideño,0.0,,,True,True,fulfilled,Halle (Saale),'06108,,DE,Halle (Saale),'06108,,DE,Nikita,,,PayPal Express Checkout,0.0,RealDogs,0.0,,,,,Low,web,0.0,DE MwSt 19 %,5.78,,,,,,,,,,,,,,,email3685@outlook.de,562366814646,Name_1924,Street_2668,Addr_2649,,ID_7CA4DE2A51
3685,#2740,,,,,,,,,,,,,,2024-11-30 09:31:09 +0100,1,Arnés Comfort Honey Yellow - L,52.0,,,True,True,fulfilled,,,,,,,,,,,,,,RealDogs,,,,,,,,20.8,,,,,,,,,,,,,,,,,email3686@outlook.de,+8626013732,,,,,
3686,#2739,paid,2024-11-30 08:45:39 +0100,fulfilled,2024-12-01 11:09:22 +0100,no,EUR,33.6,4.95,6.69,38.55,,22.4,Estándar,2024-11-30 08:45:39 +0100,1,Kit Paseo Baby Blue - S,56.0,70.0,,True,True,fulfilled,LONDON,SE11 4RH,ENG,GB,Málaga,'29006,MA,ES,Espátula,,,Shopify Payments,0.0,RealDogs,0.0,,,,,Low,web,22.4,ES IVA 21 %,6.69,,,,,,,,,,,Inglaterra,Málaga,,,email3687@gmail.com,+447409179902,Name_2589,Street_2669,Addr_2650,,ID_91FAC89F32
3687,#2739,,,,,,,,,,,,,,2024-11-30 08:45:39 +0100,1,Regalo Navideño,0.0,,,True,True,fulfilled,,,,,,,,,,,,,,RealDogs,,,,,,,,0.0,,,,,,,,,,,,,,,,,email3688@gmail.com,+58954714351,,,,,
3688,#2738,paid,2024-11-30 04:35:36 +0100,fulfilled,2024-12-01 11:09:23 +0100,yes,EUR,46.04,4.99,7.41,51.03,,30.68,Standard Shipping,2024-11-30 04:35:36 +0100,1,Kit Paseo Matcha Green - L,76.72,,,True,True,fulfilled,Eppeldorf,'9365,,LU,Eppeldorf,'9365,,LU,,,,PayPal Express Checkout,0.0,RealDogs,0.0,,,,,Low,web,30.68,LU VAT 17 %,7.41,,,,,,,,,,,,,,,email3689@yahoo.com,00352584495810,Name_2590,Street_2670,Addr_2651,,ID_F0D4593216
3689,#2738,,,,,,,,,,,,,,2024-11-30 04:35:36 +0100,1,Regalo Navideño,0.0,,,True,True,fulfilled,,,,,,,,,,,,,,RealDogs,,,,,,,,0.0,,,,,,,,,,,,,,,,,email3690@yahoo.com,+329151057143,,,,,
3690,#2737,paid,2024-11-30 01:44:10 +0100,fulfilled,2024-12-01 11:09:24 +0100,no,EUR,33.6,4.95,6.69,38.55,,22.4,Estándar,2024-11-30 01:44:10 +0100,1,Kit paseo Lavanda Lilac - XS,56.0,70.0,,True,True,fulfilled,Terrassa,'08221,B,ES,Terrassa,'08221,B,ES,Nala,,,Shopify Payments,0.0,RealDogs,0.0,,,,,Low,web,22.4,ES IVA 21 %,6.69,,,,,,,,,,,Barcelona,Barcelona,,,email3691@gmail.com,955315660,Name_2591,Street_2671,Addr_2652,,ID_3EE8371695
3691,#2737,,,,,,,,,,,,,,2024-11-30 01:44:10 +0100,1,Regalo Navideño,0.0,,,True,True,fulfilled,,,,,,,,,,,,,,RealDogs,,,,,,,,0.0,,,,,,,,,,,,,,,,,email3692@gmail.com,+4960050532,,,,,
3692,#2736,paid,2024-11-30 00:29:38 +0100,fulfilled,2024-12-01 11:09:26 +0100,yes,EUR,33.6,4.95,6.69,38.55,,22.4,Estándar,2024-11-30 00:29:38 +0100,1,Kit Paseo Chocolate Brown - XS,56.0,70.0,,True,True,fulfilled,A Coruña,'15005,C,ES,A Coruña,'15005,C,ES,Ginger,,,Shopify Payments,0.0,RealDogs,0.0,,,,,Low,web,22.4,ES IVA 21 %,6.69,,,,,,,,,,,La Coruña,La Coruña,,,email3693@hotmail.com,+34680336440,Name_2592,Street_2672,Addr_2653,,ID_06CA85EAFE
3693,#2736,,,,,,,,,,,,,,2024-11-30 00:29:38 +0100,1,Regalo Navideño,0.0,,,True,True,fulfilled,,,,,,,,,,,,,,RealDogs,,,,,,,,0.0,,,,,,,,,,,,,,,,,email3694@hotmail.com,+334374490426,,,,,
3694,#2735,paid,2024-11-29 23:54:04 +0100,fulfilled,2024-12-01 11:09:27 +0100,yes,EUR,46.04,4.99,8.15,51.03,,30.68,Standard Shipping,2024-11-29 23:54:04 +0100,1,Kit Paseo Sunset Orange - M,76.72,,,True,True,fulfilled,Berlin,'12051,,DE,Berlin,'12051,,DE,,,,PayPal Express Checkout,0.0,RealDogs,0.0,,,,,Low,web,30.68,DE MwSt 19 %,8.15,,,,,,,,,,,,,,,email3695@posteo.de,5582933878,Name_2593,Street_2673,Addr_2654,,ID_6DF48511E9
3695,#2735,,,,,,,,,,,,,,2024-11-29 23:54:04 +0100,1,Regalo Navideño,0.0,,,True,True,fulfilled,,,,,,,,,,,,,,RealDogs,,,,,,,,0.0,,,,,,,,,,,,,,,,,email3696@posteo.de,+319769807975,,,,,
3696,#2734,paid,2024-11-29 23:48:25 +0100,fulfilled,2024-12-01 11:09:28 +0100,yes,EUR,21.6,4.95,4.61,26.55,,14.4,Estándar,2024-11-29 23:48:24 +0100,1,Arnés Comfort Forest Green - S,36.0,,,True,True,fulfilled,A Coruña,'15010,C,ES,A Coruña,'15010,C,ES,Kira,,,Shopify Payments,0.0,RealDogs,0.0,,,,,Low,web,14.4,ES IVA 21 %,4.61,,,,,,,,,,,La Coruña,La Coruña,,,email3697@gmail.com,+34674946424,Name_2594,Street_2674,Addr_2655,,ID_D57F390A70
3697,#2734,,,,,,,,,,,,,,2024-11-29 23:48:24 +0100,1,Regalo Navideño,0.0,,,True,True,fulfilled,,,,,,,,,,,,,,RealDogs,,,,,,,,0.0,,,,,,,,,,,,,,,,,email3698@gmail.com,+8626842264962,,,,,
3698,#2733,paid,2024-11-29 23:24:45 +0100,fulfilled,2024-12-01 11:09:29 +0100,yes,EUR,55.2,0.0,9.58,55.2,,36.8,Estándar,2024-11-29 23:24:45 +0100,1,Arnés Comfort Matcha Green - S,36.0,,,True,True,fulfilled,Salou,'43840,T,ES,Salou,'43840,T,ES,,,,Shopify Payments,0.0,RealDogs,0.0,,,,,Low,web,14.4,ES IVA 21 %,9.58,,,,,,,,,,,Tarragona,Tarragona,,,email3699@gmail.com,238012221,Name_2595,Street_2675,Addr_2656,,ID_72AE5D29F1
3699,#2733,,,,,,,,,,,,,,2024-11-29 23:24:45 +0100,1,Kit Paseo Chocolate Brown - S,56.0,70.0,,True,True,fulfilled,,,,,,,,,,,,,,RealDogs,,,,,,,,22.4,,,,,,,,,,,,,,,,,email3700@gmail.com,+34913943774,,,,,
3700,#2733,,,,,,,,,,,,,,2024-11-29 23:24:45 +0100,1,Regalo Navideño,0.0,,,True,True,fulfilled,,,,,,,,,,,,,,RealDogs,,,,,,,,0.0,,,,,,,,,,,,,,,,,email3701@gmail.com,+44441582968,,,,,
3701,#2732,refunded,2024-11-29 23:14:11 +0100,fulfilled,2024-11-30 10:23:02 +0100,no,EUR,43.2,4.95,8.36,48.15,,28.8,Estándar,2024-11-29 23:14:11 +0100,1,Arnés Comfort Chocolate Brown - S,36.0,,,True,True,fulfilled,Salou,'43840,T,ES,Salou,'43840,T,ES,,,,Shopify Payments,48.15,RealDogs,0.0,,,,,Low,web,14.4,ES IVA 21 %,8.36,,,,,,,,,,,Tarragona,Tarragona,,,email3702@gmail.com,238012221,Name_2595,Street_2675,Addr_2656,,ID_5DDC04F8A3
3702,#2732,,,,,,,,,,,,,,2024-11-29 23:14:11 +0100,1,Arnés Comfort Matcha Green - S,36.0,,,True,True,fulfilled,,,,,,,,,,,,,,RealDogs,,,,,,,,14.4,,,,,,,,,,,,,,,,,email3703@gmail.com,+572146026700,,,,,
3703,#2732,,,,,,,,,,,,,,2024-11-29 23:14:11 +0100,1,Regalo Navideño,0.0,,,True,True,fulfilled,,,,,,,,,,,,,,RealDogs,,,,,,,,0.0,,,,,,,,,,,,,,,,,email3704@gmail.com,+443980111130,,,,,
3704,#2731,paid,2024-11-29 23:07:08 +0100,fulfilled,2024-12-01 11:09:32 +0100,yes,EUR,33.6,4.95,6.69,38.55,,22.4,Estándar,2024-11-29 23:07:07 +0100,1,Regalo Navideño,0.0,,,True,True,fulfilled,València,'46005,V,ES,València,'46005,V,ES,Leña,,,PayPal Express Checkout,0.0,RealDogs,0.0,,,,,Low,web,0.0,ES IVA 21 %,6.69,,,,,,,,,,,Valencia,Valencia,,,email3705@gmail.com,+34667439566,Name_2596,Street_2676,Addr_2657,,ID_865A96494D
3705,#2731,,,,,,,,,,,,,,2024-11-29 23:07:07 +0100,1,Kit Paseo Baby Blue - S,56.0,70.0,,True,True,fulfilled,,,,,,,,,,,,,,RealDogs,,,,,,,,22.4,,,,,,,,,,,,,,,,,email3706@gmail.com,+349100275982,,,,,
3706,#2730,paid,2024-11-29 22:39:43 +0100,fulfilled,2024-12-01 11:27:58 +0100,no,EUR,33.6,4.99,7.21,38.59,,22.4,Envio 24/72 horas,2024-11-29 22:39:43 +0100,1,Kit Paseo Chocolate Brown - XS,56.0,,,True,True,fulfilled,Lisboa,1070-138,PT-11,PT,Lisboa,1070-138,PT-11,PT,Leia,,,PayPal Express Checkout,0.0,RealDogs,0.0,,,,,Low,web,22.4,PT VAT 23 %,7.21,,,,,,,,,,,Distrito de Lisboa,Distrito de Lisboa,,,email3707@hotmail.com,900351777,Name_2597,Street_2677,Addr_2658,,ID_543A4A225D
3707,#2730,,,,,,,,,,,,,,2024-11-29 22:39:43 +0100,1,Regalo Navideño,0.0,,,True,True,fulfilled,,,,,,,,,,,,,,RealDogs,,,,,,,,0.0,,,,,,,,,,,,,,,,,email3708@hotmail.com,+936221146842,,,,,
3708,#2729,paid,2024-11-29 22:04:36 +0100,fulfilled,2024-12-01 11:09:32 +0100,yes,EUR,46.04,4.99,8.15,51.03,,30.68,Standard Shipping,2024-11-29 22:04:36 +0100,1,Kit Paseo Passion Red - M,76.72,,,True,True,fulfilled,Wolfhagen,'34466,,DE,Wolfhagen,'34466,,DE,Comet,,,PayPal Express Checkout,0.0,RealDogs,0.0,,,,,Low,web,30.68,DE MwSt 19 %,8.15,,,,,,,,,,,,,,,email3709@gmx.de,74487358497,Name_2598,Street_2678,Addr_2659,,ID_EF84A33350
3709,#2729,,,,,,,,,,,,,,2024-11-29 22:04:36 +0100,1,Regalo Navideño,0.0,,,True,True,fulfilled,,,,,,,,,,,,,,RealDogs,,,,,,,,0.0,,,,,,,,,,,,,,,,,email3710@gmx.de,+4655678301464,,,,,
3710,#2728,paid,2024-11-29 22:03:01 +0100,fulfilled,2024-12-01 11:09:34 +0100,yes,EUR,21.6,4.95,4.61,26.55,,14.4,Estándar,2024-11-29 22:03:00 +0100,1,Arnés Comfort Pirate Black - S,36.0,,,True,True,fulfilled,Ronda,'29400,MA,ES,Ronda,'29400,MA,ES,Kay,,,Shopify Payments,0.0,RealDogs,0.0,,,,,Low,web,14.4,ES IVA 21 %,4.61,,,,,,,,,,,Málaga,Málaga,,,email3711@hotmail.com,548455572,Name_2599,Street_2679,Addr_2660,,ID_141C0EF35F
3711,#2728,,,,,,,,,,,,,,2024-11-29 22:03:00 +0100,1,Regalo Navideño,0.0,,,True,True,fulfilled,,,,,,,,,,,,,,RealDogs,,,,,,,,0.0,,,,,,,,,,,,,,,,,email3712@hotmail.com,+496253281102,,,,,
3712,#2727,paid,2024-11-29 21:20:10 +0100,fulfilled,2024-12-01 11:09:35 +0100,no,EUR,33.6,4.95,6.69,38.55,,22.4,Estándar,2024-11-29 21:20:10 +0100,1,Kit Paseo Chocolate Brown - M,56.0,70.0,,True,True,fulfilled,Marín,'36915,PO,ES,Marín,'36915,PO,ES,Taquito,,,PayPal Express Checkout,0.0,RealDogs,0.0,,,,,Low,web,22.4,ES IVA 21 %,6.69,,,,,,,,,,,Pontevedra,Pontevedra,,,email3713@gmail.com,310035858,Name_2600,Street_2680,Addr_2661,,ID_3DB4947D8E
3713,#2727,,,,,,,,,,,,,,2024-11-29 21:20:10 +0100,1,Regalo Navideño,0.0,,,True,True,fulfilled,,,,,,,,,,,,,,RealDogs,,,,,,,,0.0,,,,,,,,,,,,,,,,,email3714@gmail.com,+639692886163,,,,,
3714,#2726,paid,2024-11-29 20:38:14 +0100,fulfilled,2024-12-01 11:09:36 +0100,yes,EUR,31.2,4.99,5.78,36.19,,20.8,Standard Shipping,2024-11-29 20:38:14 +0100,1,Arnés Comfort Lavanda Lilac - S,52.0,,,True,True,fulfilled,Offenbach am Main,'63071,,DE,Offenbach am Main,'63071,,DE,Sura,Klarna Order ID,,Klarna,0.0,RealDogs,0.0,,,,Klarna,Low,web,20.8,DE MwSt 19 %,5.78,,,,,,,,,,,,,,,email3715@web.de,80210119448,Name_2601,Street_2681,Addr_2662,,ID_7DC12E6556
3715,#2726,,,,,,,,,,,,,,2024-11-29 20:38:14 +0100,1,Regalo Navideño,0.0,,,True,True,fulfilled,,,,,,,,,,,,,,RealDogs,,,,,,,,0.0,,,,,,,,,,,,,,,,,email3716@web.de,+8449283403492,,,,,
3716,#2725,paid,2024-11-29 20:34:28 +0100,fulfilled,2024-12-01 11:09:37 +0100,yes,EUR,46.97,5.11,9.04,52.08,,31.31,Standard Shipping,2024-11-29 20:34:28 +0100,1,Kit Paseo Passion Red - XS,78.28,,,True,True,fulfilled,Odessa,'65012,,UA,Prague,190 00,,CZ,Amour,,,Shopify Payments,0.0,RealDogs,0.01,,,,,Low,web,31.31,CZ VAT 21 %,9.04,,,,,,,,,,,,,,,email3717@gmail.com,+420843171358,Name_2602,Street_2682,Addr_2663,,ID_DF8474BC04
3717,#2725,,,,,,,,,,,,,,2024-11-29 20:34:28 +0100,1,Regalo Navideño,0.0,,,True,True,fulfilled,,,,,,,,,,,,,,RealDogs,,,,,,,,0.0,,,,,,,,,,,,,,,,,email3718@gmail.com,+201557763286,,,,,
3718,#2724,paid,2024-11-29 19:10:58 +0100,fulfilled,2024-12-01 11:34:03 +0100,yes,EUR,47.05,5.37,0.0,52.42,,31.37,Standard Shipping,2024-11-29 19:10:58 +0100,1,Kit Paseo Forest Green - L,78.42,98.83,,True,True,fulfilled,Passau,'94032,,DE,Stachen,'9320,,CH,,,,Shopify Payments,0.0,RealDogs,0.0,,,,,Low,web,31.37,,,,,,,,,,,,,,,,,email3719@gmail.com,+4917337212265,Name_2603,Street_2683,Addr_2664,,ID_35AC45A86B
3719,#2724,,,,,,,,,,,,,,2024-11-29 19:10:58 +0100,1,Regalo Navideño,0.0,,,True,True,fulfilled,,,,,,,,,,,,,,RealDogs,,,,,,,,0.0,,,,,,,,,,,,,,,,,email3720@gmail.com,+925407010436,,,,,
3720,#2723,paid,2024-11-29 18:17:58 +0100,fulfilled,2024-12-01 11:09:39 +0100,yes,EUR,21.6,4.95,4.61,26.55,,14.4,Estándar,2024-11-29 18:17:57 +0100,1,Arnés Comfort Forest Green - L,36.0,,,True,True,fulfilled,Madrid,'28694,M,ES,Madrid,'28035,M,ES,Donete,,,Shopify Payments,0.0,RealDogs,0.0,,,,,Low,web,14.4,ES IVA 21 %,4.61,,,,,,,,,,,Madrid,Madrid,,,email3721@hotmail.com,495350960,Name_2604,Street_2684,Addr_2665,,ID_D34A2FC4E2
3721,#2723,,,,,,,,,,,,,,2024-11-29 18:17:57 +0100,1,Regalo Navideño,0.0,,,True,True,fulfilled,,,,,,,,,,,,,,RealDogs,,,,,,,,0.0,,,,,,,,,,,,,,,,,email3722@hotmail.com,+4996018783,,,,,
3722,#2722,paid,2024-11-29 18:15:13 +0100,fulfilled,2024-12-01 11:09:41 +0100,yes,EUR,33.6,4.95,6.69,38.55,,22.4,Estándar,2024-11-29 18:15:13 +0100,1,Kit Paseo Pale Pink - S,56.0,70.0,,True,True,fulfilled,MatarÓ,'08303,B,ES,MatarÓ,'08303,B,ES,,,,Shopify Payments,0.0,RealDogs,0.0,,,,,Low,web,22.4,ES IVA 21 %,6.69,,,,,,,,,,,Barcelona,Barcelona,,,email3723@gmail.com,437 62 52 72,Name_2605,Street_2685,Addr_2666,,ID_5F26C23022
3723,#2721,paid,2024-11-29 17:34:27 +0100,fulfilled,2024-12-01 11:33:47 +0100,no,EUR,21.6,4.95,4.61,26.55,,14.4,Estándar,2024-11-29 17:34:26 +0100,1,Arnés Comfort Matcha Green - S,36.0,,,True,True,fulfilled,Guadalajara,'19002,GU,ES,Madrid,'28050,M,ES,Bruma,,,Shopify Payments,0.0,RealDogs,0.0,,,,,Low,web,14.4,ES IVA 21 %,4.61,,,,,,,,,,,Guadalajara,Madrid,,,email3724@gmail.com,350473848,Name_2606,Street_2686,Addr_2667,,ID_6F0C459F92
3724,#2721,,,,,,,,,,,,,,2024-11-29 17:34:26 +0100,1,Regalo Navideño,0.0,,,True,True,fulfilled,,,,,,,,,,,,,,RealDogs,,,,,,,,0.0,,,,,,,,,,,,,,,,,email3725@gmail.com,+61100614561,,,,,
3725,#2720,paid,2024-11-29 16:28:09 +0100,fulfilled,2024-12-01 11:33:37 +0100,yes,EUR,21.6,4.95,4.61,26.55,,14.4,Estándar,2024-11-29 16:28:09 +0100,1,Arnés Comfort Chocolate Brown - M,36.0,,,True,True,fulfilled,madrid,'28010,M,ES,madrid,'28010,M,ES,Michael,,,PayPal Express Checkout,0.0,RealDogs,0.0,,,,,Low,web,14.4,ES IVA 21 %,4.61,,,,,,,,,,,Madrid,Madrid,,,email3726@gmail.com,+34608684749,Name_2607,Street_2687,Addr_2668,,ID_9A07765D18
3726,#2720,,,,,,,,,,,,,,2024-11-29 16:28:09 +0100,1,Regalo Navideño,0.0,,,True,True,fulfilled,,,,,,,,,,,,,,RealDogs,,,,,,,,0.0,,,,,,,,,,,,,,,,,email3727@gmail.com,+4186969000270,,,,,
3727,#2719,paid,2024-11-29 15:48:03 +0100,fulfilled,2024-12-01 11:09:44 +0100,yes,EUR,33.6,4.95,6.69,38.55,,22.4,Estándar,2024-11-29 15:48:03 +0100,1,Kit Paseo Baby Blue - M,56.0,70.0,,True,True,fulfilled,Barcelona,'08034,B,ES,Barcelona,'08034,B,ES,,,,Shopify Payments,0.0,RealDogs,0.0,,,,,Low,web,22.4,ES IVA 21 %,6.69,,,,,,,,,,,Barcelona,Barcelona,,,email3728@gmail.com,+34632170791,Name_2608,Street_2688,Addr_2669,,ID_8EADF87CBB
3728,#2719,,,,,,,,,,,,,,2024-11-29 15:48:03 +0100,1,Regalo Navideño,0.0,,,True,True,fulfilled,,,,,,,,,,,,,,RealDogs,,,,,,,,0.0,,,,,,,,,,,,,,,,,email3729@gmail.com,+4659188539473,,,,,
3729,#2718,paid,2024-11-29 15:32:59 +0100,fulfilled,2024-12-01 11:09:45 +0100,yes,EUR,33.6,4.95,6.69,38.55,,22.4,Estándar,2024-11-29 15:32:59 +0100,1,Kit Paseo Pale Pink - S,56.0,70.0,,True,True,fulfilled,Madrid,'28042,M,ES,Madrid,'28042,M,ES,,,,Shopify Payments,0.0,RealDogs,0.0,,,,,Low,web,22.4,ES IVA 21 %,6.69,,,,,,,,,,,Madrid,Madrid,,,email3730@gmail.com,+34649196204,Name_2609,Street_2689,Addr_2670,,ID_81F9FC6155
3730,#2717,paid,2024-11-29 14:15:58 +0100,fulfilled,2024-12-01 11:33:20 +0100,no,EUR,33.6,4.95,6.69,38.55,,22.4,Estándar,2024-11-29 14:15:57 +0100,1,Kit Paseo Sunset Orange - M,56.0,70.0,,True,True,fulfilled,Donostia,'20008,SS,ES,Donostia,'20008,SS,ES,,Klarna Order ID,,Shopify Payments + Klarna,0.0,RealDogs,0.0,,,,Klarna,Low,web,22.4,ES IVA 21 %,6.69,,,,,,,,,,,Guipúzcoa,Guipúzcoa,,,email3731@gmail.com,820857845,Name_2610,Street_2690,Addr_2671,,ID_965CD5ED2E
3731,#2717,,,,,,,,,,,,,,2024-11-29 14:15:57 +0100,1,Regalo Navideño,0.0,,,True,True,fulfilled,,,,,,,,,,,,,,RealDogs,,,,,,,,0.0,,,,,,,,,,,,,,,,,email3732@gmail.com,+4940231105373,,,,,
